id,vernacularName,language,locality
13725,erva-de-bicho,PORTUGUES,Sul; Sudeste; Centro-Oeste;
13726,erva-de-bicho,PORTUGUES,Sul; Sudeste; Centro-Oeste
13727,erva-de-bicho,PORTUGUES,Sul; Sudeste
13728,erva-de-bicho,PORTUGUES,Brasil
13730,erva-de-bicho,PORTUGUES,Sul; Centro-Oeste
13732,azedinha,PORTUGUES,Sul
13735,língua-de-vaca; paciência; labaça; azedinha,PORTUGUES,Sul; Sudeste
13742,Águapé,PORTUGUES,Nordeste e Sudeste
13742,Baronesa,PORTUGUES,Nordeste
13743,Baronesa,PORTUGUES,Nordeste
13780,carvalho brasileiro,PORTUGUES,sul
13781,caxicaem,PORTUGUES,Sudeste
13781,cuticaem,PORTUGUES,Sudeste
13782,fruto de morcego,PORTUGUES,Centro-Oeste
13782,mijo de guara,PORTUGUES,Centro-Oeste
13783,carvalho do Brasil,PORTUGUES,Sudeste
13788,Tambu do cerrado,PORTUGUES,Sudeste
13791,canela amarela,PORTUGUES,Sudeste
13792,gaia vermelha,PORTUGUES,Noordeste
13792,pau malheira,PORTUGUES,Norte
13795,carne de vaca,PORTUGUES,Sudeste
13797,carne de vaca,PORTUGUES,Sudeste
13798,carne de vaca,PORTUGUES,Sudeste
13799,carne de vaca,PORTUGUES,Sudeste
13799,carvalho vermelha,PORTUGUES,Sudeste
13801,Carvalho,PORTUGUES,Nordeste
13825,alma-da-serra,PORTUGUES,Santa Catarina
13825,quina-de-são-paulo,PORTUGUES,São Paulo
13825,tarumã,PORTUGUES,Rio de Janeiro
13827,goiabinha,PORTUGUES,Pernambuco
13829,apuruizinho do mato,PORTUGUES,Acre
13829,canela de veado,PORTUGUES,Acre
13829,cedro bravo,PORTUGUES,Acre
13830,Carvoeiro; Pau-carvão; Cinzeiro,PORTUGUES,Goiás e DF
13830,Marmelada-brava; Canela-de-veado,PORTUGUES,Goiás e DF
13830,Pimentão; Guapeva-forte,PORTUGUES,Goiás e DF
13835,pau-de-colher,PORTUGUES,Minas Gerais
13835,quina-do-mato,PORTUGUES,Rio de Janeiro
13835,fumão,PORTUGUES,São Paulo
13835,araribão,PORTUGUES,São Paulo
13835,cauassu,PORTUGUES,Santa Catarina
13835,quina-do-Paraná,PORTUGUES,Santa Catarina
13835,macuqueiro,PORTUGUES,Santa Catarina
13836,quina-cinzenta,PORTUGUES,
13836,quina-do-mato,PORTUGUES,
13837,guamirim,PORTUGUES,RJ
13837,guapeba-branca,PORTUGUES,RJ
13839,bapebucu,PORTUGUES,RJ
13839,quina-do-mato,PORTUGUES,RJ
13840,quina-da-serra,PORTUGUES,Rio de Janeiro
13840,pau-de-colher,PORTUGUES,Rio de Janeiro
13840,quina-da-serra,PORTUGUES,Rio de Janeiro
13840,autuparana,PORTUGUES,Minas Gerais; São Paulo
13840,folha-larga,PORTUGUES,Minas Gerais
13877,anil,PORTUGUES,
13877,brinco-de-viúva,PORTUGUES,
13877,mata-pau,PORTUGUES,
13877,quiriquiri,PORTUGUES,
13879,erva-de-rato,PORTUGUES,Rio de Janeiro
13879,hortelãzinha,PORTUGUES,São Paulo
13879,jalapa,PORTUGUES,Rio de Janeiro
13880,piririca,PORTUGUES,
13881,anil,PORTUGUES,
13881,fruto-corocochó-miúdo,PORTUGUES,
13881,piririca,PORTUGUES,
13883,anil,PORTUGUES,
13883,piririca,PORTUGUES,
13885,anil,PORTUGUES,
13885,piririca,PORTUGUES,
13886,anil,PORTUGUES,
13886,erva-de-corocochó,PORTUGUES,
13886,fruta-de-corocochó,PORTUGUES,
13886,fruto-de-corocochó,PORTUGUES,
13886,piririca,PORTUGUES,
13887,piririca,PORTUGUES,
13889,anil,PORTUGUES,
13889,fruto-corocochó-miúdo,PORTUGUES,
13889,piririca,PORTUGUES,
13915,capança vermelha,PORTUGUES,Acre
13915,capirona,PORTUGUES,Acre
13934,corre-mundo,PORTUGUES,Sudeste
13945,Pau-cravo,PORTUGUES,BA e ES
13976,chacrona,PORTUGUES,Acre
13976,fruto-de-macaco,PORTUGUES,Acre
13976,taboquinha,PORTUGUES,Acre
13999,quina-mineira,PORTUGUES,
13999,pau-jacaré,PORTUGUES,
13999,jacaré,PORTUGUES,
13999,arariba-mirim,PORTUGUES,
14045,genipapo,PORTUGUES,Acre
14053,piquiá de peroba,PORTUGUES,Nordeste
14059,mato de oreção,PORTUGUES,Acre
14059,valmoura,PORTUGUES,Acre
14085,quina-do-rio,PORTUGUES,RJ
14098,coral,PORTUGUES,
14123,pesquim,PORTUGUES,Minas Gerais
14123,saco de mono,PORTUGUES,Bahia
14136,erva-de-rato,PORTUGUES,SP
14167,chacrona,PORTUGUES,Acre
14167,rainha,PORTUGUES,Acre
14200,caianinha,PORTUGUES,São Paulo
14231,espinho de judeu,PORTUGUES,Acre
14231,esporão de galo,PORTUGUES,Acre
14243,Arariba-preta,PORTUGUES,NE
14243,Jenipapo-da-mata,PORTUGUES,NE
14243,Jenipapo-bravo,PORTUGUES,NE
14243,Jenipapinho,PORTUGUES,NE
14254,corticeira-da-mata,PORTUGUES,Sudeste
14254,peroba d'agua,PORTUGUES,Sul
14254,pau-de-dóia,PORTUGUES,Sudeste
14254,arapoca,PORTUGUES,Sudeste
14257,pimenteira-de-folha-larga,PORTUGUES,São Paulo
14257,pasto d'anta,PORTUGUES,São Paulo
14257,casca d'anta,PORTUGUES,São Paulo
14257,café-do-mato,PORTUGUES,São Paulo
14257,jasmin-do-mato,PORTUGUES,São Paulo
14259,cafieiro,PORTUGUES,São Paulo
14275,caapeba,PORTUGUES,Minas Gerais
14275,sobrasil,PORTUGUES,São Paulo
14291,Arariba,PORTUGUES,ES
14311,erva de cobra,PORTUGUES,Acre
14338,Genipapo-bravo,PORTUGUES,
14339,Jenipaparana,PORTUGUES,Nordeste (BA)
14346,Canela-balão,PORTUGUES,Rio de Janeiro
14346,canela-caju,PORTUGUES,Minas Gerais
14346,pau-fernandes,PORTUGUES,Santa Catarina
14348,marmeleiro,PORTUGUES,SP
14356,cavaqueiro do baixo,PORTUGUES,Acre
14356,nibikĩ turukí,KAXINAWA,Acre
14363,camarão-branco; rama-branca,PORTUGUES,Alagoas
14363,capança-braba; boieira,PORTUGUES,Amazonas
14363,língua-de-velho; pindaíba,PORTUGUES,Bahia
14363,língua-de-cão,PORTUGUES,Espirito Santo
14363,folha-de-carne; chá-de-frade,PORTUGUES,Mato Grosso
14363,erva-de-lagarto; espeteiro; pau-prego,PORTUGUES,Minas Gerais
14363,pau-de-olaria; muirapuama,PORTUGUES,Para
14363,carniceiro,PORTUGUES,Paraíba
14363,erva-de-lagarto; imbuí-amarelo,PORTUGUES,Rio de Janeiro
14363,folha-de-carne,PORTUGUES,Tocantins
14363,puleiro-de-pombo; língua -de-tiú,PORTUGUES,Acre
14364,pau-de-espeto,PORTUGUES,Alagoas
14364,louro-caja,PORTUGUES,Bahia
14366,carapanauba-í,PORTUGUES,Amapá
14366,aderninho-de-capoeira; pau-de-espeto; quebra-facão,PORTUGUES,Bahia
14366,cabatão; canela-de-viado; flor-da-noiva,PORTUGUES,Ceará
14366,mourão,PORTUGUES,Goiás
14366,pa-de-carne,PORTUGUES,Maranhão
14366,assa-leitão; erva-de-tiú; pau-de-espeto,PORTUGUES,Minhas Gerais
14366,Café-bravo; farinha-seca; pimentinha,PORTUGUES,Pernambuco
14366,cafezinho-do-mato; sapucainha,PORTUGUES,Rio de Janeiro
14366,Tomimrinanke (Uaiacá-Mucajaí),PORTUGUES,Roraima
14367,cabelo de cotia,PORTUGUES,Acre
14367,brogotó,PORTUGUES,Alagoas
14367,pau-vidro; cocão-branco; pau-vidro-branco,PORTUGUES,Bahia
14367,espeto; espeto-vermelho; guaçatonga,PORTUGUES,Minas Gerais
14367,caferana; limão; andorinha,PORTUGUES,Pará
14367,Cambroé; guassatunga; guaçatonga-branca; pau-de-la,PORTUGUES,Paraná
14367,carrapatinho,PORTUGUES,Pernambuco
14367,assa-leitão,PORTUGUES,Rio de Janeiro
14367,assa-peixe,PORTUGUES,Rio Grande do Norte
14367,chá-de-bugre; guassatonga; café-do-mato;guaçatonga,PORTUGUES,Roraima
14367,cafezeiro-do-mato; cambroé; guaçatunga,PORTUGUES,Santa Catarina
14367,pau-de-espeto; vidro; anavinga,PORTUGUES,São Paulo
14369,laranjinha,PORTUGUES,Acre
14369,pau-de-espeto,PORTUGUES,SP
14369,vidro,PORTUGUES,SP
14372,capança,PORTUGUES,Acre
14372,mata calado,PORTUGUES,Acre
14372,mutamba brava,PORTUGUES,Acre
14375,cafezinho-do-mato,PORTUGUES,SP
14375,espeteiro,PORTUGUES,SP
14384,guaçatonga,PORTUGUES,SE
14384,pau-de-lagarto,PORTUGUES,SE
14392,louro-da-várzea,PORTUGUES,Acre
14392,ourana,PORTUGUES,Acre
14392,salseiro,PORTUGUES,São Paulo
14394,coroa de cristo',PORTUGUES,SP
14394,assucará,PORTUGUES,SE
14394,espinho-de-agulha,PORTUGUES,SE
14395,assucará,PORTUGUES,SP
14395,camélia do mato,PORTUGUES,SP
14395,sucurá,PORTUGUES,SP
14395,espinho de judeu,PORTUGUES,SP
14395,açucará manso,PORTUGUES,SP
14395,resedá,PORTUGUES,RJ
14398,sucará,PORTUGUES,SP
14399,tintureiro,PORTUGUES,SP
14399,espinho-de-judeu,PORTUGUES,SP
14399,quarenta-feridas,PORTUGUES,SP
14457,aguaí,PORTUGUES,sul do Brasil
14457,aguaí-da-serra,PORTUGUES,Santa Catarina
14457,bapeba,PORTUGUES,Bahia
14457,cutite-branco,PORTUGUES,Goiás
14457,guatambu-de-leite,PORTUGUES,Paraná
14458,guapeba,PORTUGUES,Brasil
14458,marmeleiro-do-mato,PORTUGUES,Brasil
14459,murta,PORTUGUES,Santa Catarina
14463,caimito-do-paraná,PORTUGUES,Paraná
14464,murici-do-tabuleiro,PORTUGUES,Bahia
14465,abiu-groselia,PORTUGUES,Mato Grosso
14465,abiu-ucuba,PORTUGUES,Goiás
14465,mangabarana,PORTUGUES,Amapá
14466,bapeba,PORTUGUES,Brasil
14466,bapeba-pedrim,PORTUGUES,Espírito Santo
14466,língua-de-vaca,PORTUGUES,Bahia
14467,macaco-jaqueira,PORTUGUES,Bahia
14468,aguaí,PORTUGUES,SC; RS
14468,cacheta; caixeta; caxeta,PORTUGUES,SC
14468,caixeta-amarela; caxeta-amarela,PORTUGUES,SC
14468,massaranduba,PORTUGUES,SP
14472,abiorana-abiu,PORTUGUES,AC
14472,abiu-fofo,PORTUGUES,AC
14472,acá,PORTUGUES,RJ
14472,acá-preto,PORTUGUES,Bahia
14472,bapeba-preta,PORTUGUES,Bahia
14472,coquirana-braba-grande,PORTUGUES,Amazonas
14472,coquirana-brava,PORTUGUES,Pará
14472,fruta-banana,PORTUGUES,MT
14472,uacá,PORTUGUES,RJ
14475,maçaranduba,PORTUGUES,Nordeste
14479,maçaranduba vermelha,PORTUGUES,
14481,Maçaranduba,PORTUGUES,
14482,Maçaranduba,PORTUGUES,
14484,maçarandubarana,PORTUGUES,Pará
14489,catuaba,PORTUGUES,Maranhão
14491,abiu,PORTUGUES,Pará
14491,mulungu,PORTUGUES,Amazonas
14491,rozada-verde,PORTUGUES,Amazonas
14491,uvinha,PORTUGUES,Mato Grosso
14491,rosadinha; rosadinho,PORTUGUES,Pará
14493,massaranduba,PORTUGUES,Bahia
14494,abiorana,PORTUGUES,Acre
14494,abiu-rosadinha,PORTUGUES,MT
14494,aspeba; bapeba,PORTUGUES,ES
14494,bapeba-de-casca-preta,PORTUGUES,BA
14494,guaracica,PORTUGUES,RJ
14494,maparajuba-branca,PORTUGUES,Acre
14494,Leiteiro,PORTUGUES,PE
14495,bapeba,PORTUGUES,Bahia
14495,bapeba-branca,PORTUGUES,Bahia
14496,batatá,PORTUGUES,SP
14496,boitatá,PORTUGUES,SP
14496,cuquinha,PORTUGUES,SC
14496,guapiva,PORTUGUES,SC
14497,guacá,PORTUGUES,RJ; SP
14497,guapeva,PORTUGUES,SP
14497,guapeva-vermelha,PORTUGUES,RJ
14498,cupão,PORTUGUES,BA; ES
14498,fruta-de-manteiga,PORTUGUES,BA; ES
14498,pão-do-mato,PORTUGUES,BA; ES
14499,abio,PORTUGUES,PE
14499,abiorana-peluda,PORTUGUES,AC
14499,abiu; abiurana,PORTUGUES,todo o Brasil
14499,abiu-da-restinga,PORTUGUES,RJ
14499,abiurana-do-caranazal,PORTUGUES,Amazonas
14499,abiurana-vermelha,PORTUGUES,PA
14499,gema-de-ovo,PORTUGUES,RJ
14499,guapeva; guapeva-carvão; guapeva-mirim,PORTUGUES,RJ
14500,bapeba-branca,PORTUGUES,Bahia
14500,guapeba,PORTUGUES,RJ
14501,abiorana,PORTUGUES,Acre
14501,abiurana,PORTUGUES,Pará
14501,acá; avio,PORTUGUES,RJ
14502,imbiridiba-preta,PORTUGUES,Acre
14502,leitero-folha-miuda,PORTUGUES,SC
14502,massaranduba-vermelha,PORTUGUES,Maranhão
14502,sapotinha,PORTUGUES,Maranhão
14503,aguai,PORTUGUES,RJ
14503,cuti-guaçu,PORTUGUES,RS
14504,abiorana,PORTUGUES,Acre
14504,abiorana-do-igapó,PORTUGUES,Acre
14504,abiurana,PORTUGUES,Acre
14506,abiurana,PORTUGUES,Amazônia
14506,abiurana-gigante,PORTUGUES,Amazônia
14506,guajara,PORTUGUES,Pará
14506,guapeba,PORTUGUES,RJ
14507,massaranduba,PORTUGUES,Bahia
14507,massaranduba-mirim,PORTUGUES,Bahia
14513,maparajuba,PORTUGUES,Acre
14513,maparajuba-vermelha,PORTUGUES,Acre
14513,massaranduba,PORTUGUES,RJ
14514,bapuã,PORTUGUES,RJ
14515,abiorana,PORTUGUES,Acre
14515,abiorana-preta,PORTUGUES,Acre
14515,abiu,PORTUGUES,Acre
14515,abiu-da-várzea,PORTUGUES,Acre
14515,guapeba,PORTUGUES,RJ
14515,pau-pereira,PORTUGUES,Acre
14516,Aguaí-folha-de-salsa,PORTUGUES,RS
14516,mata-olho; sarandi-mata-olho,PORTUGUES,sul do Brasil
14516,sarandi,PORTUGUES,RS
14518,grão-de-galo,PORTUGUES,SP
14518,guapeva,PORTUGUES,SP
14519,guacá-de-leite,PORTUGUES,SP
14522,fruta-do-tatú,PORTUGUES,SP
14522,guatucaí,PORTUGUES,SP
14524,buranhém,PORTUGUES,RJ
14524,casca-doce,PORTUGUES,RJ
14525,bunhanhém; pau-de-remo; pau-doce; guaranhém,PORTUGUES,Brasil
14525,buranhém,PORTUGUES,AL
14525,cacau-de-caboclo,PORTUGUES,BA
14525,marmixa; abiu-do-mato; abiu-de-macaco; buranhém,PORTUGUES,RJ
14542,romãzeirinha,PORTUGUES,Sul
14544,caaá-pitiú,PORTUGUES,norte
14544,capitiú da mata,PORTUGUES,sudeste
14545,limoeiro-bravo,PORTUGUES,Sudeste
14545,negra-mina,PORTUGUES,Sudeste
14546,Capitiú,PORTUGUES,Norte
14547,quariquara-preta,PORTUGUES,Região Norte
14547,itaúba-preta,PORTUGUES,Região Norte
14547,erva-de-rato,PORTUGUES,Região Norte
14547,caa-pitiú,PORTUGUES,Região Norte
14547,aquariquara-de-igapó,PORTUGUES,Acre
14547,quariquarana,PORTUGUES,Região Norte
14548,Caápitiú,PORTUGUES,Norte
14548,Capitiú,PORTUGUES,Sudeste; Sul; Centroeste
14548,Limão-bravo,PORTUGUES,Sudeste; Sul; Centroeste; Norte
14548,Mõe-hanakë,PORTUGUES,Norte
14548,Negramina,PORTUGUES,Sudeste; Sul; Centroeste
14550,Negramina,PORTUGUES,Sudeste
14552,Legação,PORTUGUES,
14552,Japecanguinha,PORTUGUES,
14553,Cipó  de caranguejo,PORTUGUES,Alagoas
14553,Uva da mata,PORTUGUES,Bahia
14554,Japecanga,PORTUGUES,
14554,Salsaparilha,PORTUGUES,
14555,Japecanga,PORTUGUES,
14555,Japecanga do mato,PORTUGUES,
14556,Japicanga,PORTUGUES,
14556,Salsa,PORTUGUES,
14557,Salsaparilha,PORTUGUES,
14558,Japicanga,PORTUGUES,
14558,Jupicanga,PORTUGUES,
14561,Pitanga,PORTUGUES,
14561,Pitanga sem espinho,PORTUGUES,
14562,Salsaparilha,PORTUGUES,
14563,Japecanga,PORTUGUES,
14563,Pitanga grande,PORTUGUES,
14565,Pitanga lisa,PORTUGUES,
14569,Japecanga,PORTUGUES,
14570,aputá,PORTUGUES,Maranhão
14570,cipó japecanga,PORTUGUES,
14697,Camapú,PORTUGUES,Nordeste
14725,erva-moura,PORTUGUES,Acre
14725,maria-pretinha,PORTUGUES,Sudeste
14756,Baga-de-veado,PORTUGUES,Sul
14819,joá-bagudo,PORTUGUES,Sul do Brasil
14819,joá,PORTUGUES,Sul do Brasil
14834,laranjinha-do-mato,PORTUGUES,Sul do Brasil
14834,peloteira,PORTUGUES,Sul do Brasil
14835,canema-do-brejo,PORTUGUES,Sul do Brasil
14835,canema-mirim,PORTUGUES,Sul do Brasil
14838,papa-goela,PORTUGUES,Sul do Brasil
14845,joá-açu,PORTUGUES,Sul do Brasil
14866,coerana-falsa,PORTUGUES,Sudeste
14866,canema-mirim,PORTUGUES,Sul do Brasil
14878,canema-mirim,PORTUGUES,Sul do Brasil
14879,joá-bravo,PORTUGUES,Sul do Brasil
14882,panacéa,PORTUGUES,Sudeste
14882,braço-de-preguiça,PORTUGUES,Sudeste
14883,arrebenta-cavalo,PORTUGUES,Sul do Brasil
14883,joá,PORTUGUES,Sul do Brasil
14890,Majuba,PORTUGUES,
14900,caapoã,PORTUGUES,
14900,caa-vera,ESPANHOL,Paraguai
14900,chá-de-bugre,PORTUGUES,Minas Gerais
14900,congonha,PORTUGUES,Minas Gerais
14900,congonha-de-bugre,PORTUGUES,Minas Gerais
14900,jabãozinho,PORTUGUES,São Paulo
14900,k'á verá,ESPANHOL,Paraguai
14900,mate-falso,PORTUGUES,São Paulo
14900,peroba d'água,PORTUGUES,Paraná
14901,congonha,PORTUGUES,Rio de Janeiro
14902,canela,PORTUGUES,São Paulo
14902,congonha,PORTUGUES,Minas Gerais
14902,congonha-da-mata,PORTUGUES,
14903,bracunhá,PORTUGUES,Paraná
14903,falsa-caneta,PORTUGUES,Paraná
14903,maria-mole,PORTUGUES,Paraná
14905,canela,PORTUGUES,Rio de Janeiro
14905,canela-gosmenta,PORTUGUES,Rio de Janeiro
14905,congonha,PORTUGUES,Rio de Janeiro
14905,congonha-da-mata,PORTUGUES,Rio de Janeiro
14905,pimenteira,PORTUGUES,Rio de Janeiro
14908,bofe,PORTUGUES,Paraná
14908,vanvu,PORTUGUES,Paraná
14910,congonha-miúda,PORTUGUES,Rio de Janeiro
14912,capororoca-falsa,PORTUGUES,Rio de Janeiro (Itatiaia)
14915,cinzeira-do-mato,PORTUGUES,Minas Gerais
14915,congonha-do-campo,PORTUGUES,Minas Gerais
14915,fruta-de-jacu,PORTUGUES,
14915,laranjinha,PORTUGUES,Goiás
14915,laranjinha-arroz-doce,PORTUGUES,Goiás
14915,pau-de-cinza,PORTUGUES,Minas Gerais
14916,sete-mentiras,PORTUGUES,Espírito Santo
14918,capororoca,PORTUGUES,Paraná
14918,capororoquinha,PORTUGUES,Santa Catarina
14918,carne-de-vaca,PORTUGUES,Santa Catarina
14918,congonha,PORTUGUES,Paraná
14918,maria-mole,PORTUGUES,Paraná
14918,maria-mole-miúda,PORTUGUES,Paraná
14918,orelha-de-gato,PORTUGUES,Santa Catarina
14918,pessegueiro-bravo,PORTUGUES,Paraná
14918,vauvú,PORTUGUES,Paraná
14919,cana-preta,PORTUGUES,Santa Catarina
14919,caúna,PORTUGUES,Rio Grande do Sul
14919,caúna-preta,PORTUGUES,Rio Grande do Sul
14919,maria-mole,PORTUGUES,Paraná
14919,pau-de-cangalha,PORTUGUES,Paraná
14919,pessegueiro-bravo,PORTUGUES,Rio Grande do Sul
14919,sete-sangria,PORTUGUES,Paraná
14919,yvyra beui,ESPANHOL,Argentina
14920,congonha-falsa,PORTUGUES,Santa Catarina
14921,azavero,ESPANHOL,Uruguai
14921,beira-mato-da-flor-branca,PORTUGUES,Rio Grande do Sul
14921,cangalha,PORTUGUES,Sul do Brasil
14921,caona,ESPANHOL,Argentina
14921,caujuja,PORTUGUES,Santa Catarina
14921,caúna,ESPANHOL,Argentina
14921,caúna-do-mato,PORTUGUES,Rio Grande do Sul
14921,caverú,ESPANHOL,Argentina
14921,cinzeira,PORTUGUES,Rio Grande do Sul
14921,coana,PORTUGUES,Sul do Brasil
14921,congonha,PORTUGUES,Paraná
14921,congonha-falsa,PORTUGUES,São Paulo
14921,congonha-miúda,PORTUGUES,Sul do Brasil
14921,jasmim-do-mato,PORTUGUES,Rio Grande do Sul
14921,kaa-vera,ESPANHOL,Paraguai
14921,laranjeira-do-mato,PORTUGUES,Rio Grande do Sul
14921,laranjinha-do-mato,PORTUGUES,Rio Grande do Sul
14921,maria-mole,PORTUGUES,Paraná
14921,maria-mole-branca,PORTUGUES,Sul do Brasil
14921,maria-mole-de-flor-branca,PORTUGUES,Sul do Brasil
14921,maria-mole-de-flor-rosa,PORTUGUES,Sul do Brasil
14921,maria-mole-do-banhado,PORTUGUES,Paraná
14921,pau,PORTUGUES,Sul do Brasil
14921,pau-cangalha,PORTUGUES,Sul do Brasil
14921,pau-de-cangalha,PORTUGUES,Santa Catarina e Rio Grande do Sul
14921,sete-sangrias,PORTUGUES,Paraná
14921,sete-sangrias-do-banhado,PORTUGUES,Sul do Brasil
14942,Embira-amarela,PORTUGUES,Sudeste
14942,Embira-toicinheira,PORTUGUES,Sudeste
14943,Embira-branca,PORTUGUES,Sul
14943,Ibiratinga,PORTUGUES,Sul
14944,Embira-branca,PORTUGUES,Sudeste; Sul
14944,Embira-de-sapo,PORTUGUES,Sudeste
14945,Embira,PORTUGUES,Sudeste
14945,Pau-de-embira,PORTUGUES,Sudeste
14946,Embira-branca,PORTUGUES,Sul
14946,Embira-pimenta,PORTUGUES,Sul
14947,Embira-de-sapo,PORTUGUES,Sudeste
14947,Embira-pimenta,PORTUGUES,Sul
14948,embira,PORTUGUES,Sudeste
14948,ouvira-branca,PORTUGUES,Sudeste
14949,embira,PORTUGUES,Sudeste
14949,embirinha,PORTUGUES,Sudeste
14950,Embira,PORTUGUES,Sudeste
14950,Embira-branca,PORTUGUES,Sudeste
14981,douradinha,PORTUGUES,Sudeste
14981,quiabinho do campo,PORTUGUES,Sudeste
14988,asedinha,PORTUGUES,Nordeste
14988,malva de botao,PORTUGUES,Nordeste
15002,malva,PORTUGUES,Nordeste
15014,muchinga,PORTUGUES,Sudeste
15014,xanana,PORTUGUES,Nordeste
15024,albina,PORTUGUES,Sudeste
15026,ranca-estrepe,PORTUGUES,Nordeste
15029,chanana,PORTUGUES,Nordeste
15035,assa-peixe,PORTUGUES,Sudeste
15035,lixa da folha larga,PORTUGUES,Sudeste
15039,embaúba vermelha,PORTUGUES,São Paulo
15040,embaúba branca,PORTUGUES,São Paulo
15040,embaubaubaçú,PORTUGUES,Rio de Janeiro
15041,embaúba,PORTUGUES,sudeste
15042,imbaúba branca,PORTUGUES,Pará
15042,torem,PORTUGUES,Ceará
15046,mata-pau,PORTUGUES,São Paulo
15049,urtiga,PORTUGUES,Acre
15049,urtiga vermelha,PORTUGUES,Acre
15067,brilhantina,PORTUGUES,sudeste
15076,urgi,PORTUGUES,
15077,urtiga,PORTUGUES,Acre
15077,urtiga branca,PORTUGUES,Acre
15077,urtiga cipó,PORTUGUES,Acre
15133,carrapichinho,PORTUGUES,Acre
15164,camara,PORTUGUES,Acre
15171,carmelitana,PORTUGUES,Acre
15171,cidreira,PORTUGUES,Acre
15223,cipó suma,PORTUGUES,
15223,piriguaia,PORTUGUES,
15230,poaia,PORTUGUES,
15230,falsa ipecacuanha,PORTUGUES,
15234,Poaia,PORTUGUES,
15238,tәtum rau,KAXINAWA,Acre
15250,violeta,PORTUGUES,
15258,cipó de aquecer leite,PORTUGUES,Acre
15275,Carvão Branco,PORTUGUES,Mato Grosso
15275,Cravo,PORTUGUES,Ceará
15275,Jacaré,PORTUGUES,Goiás; Minas Gerais
15275,Tinto Chico,ESPANHOL,Bolívia
15276,Jacaré,PORTUGUES,Mirim
15276,Pau Terra do Mato,PORTUGUES,Minas Gerais
15277,Vassourinha,PORTUGUES,Piauí
15278,Pau de Pilão,PORTUGUES,
15280,carneiro,PORTUGUES,
15302,Pau-Doce,PORTUGUES,Minas Gerais
15308,Pau Novo,PORTUGUES,Rio de Janeiro
15317,canela santa,PORTUGUES,Rio de Janeiro
15317,Muricy,PORTUGUES,Rio de Janeiro
15318,Canela Santa,PORTUGUES,Rio de Janeiro
15318,Muricy,PORTUGUES,Rio de Janeiro
15321,Coma arábica,PORTUGUES,Minas Gerais
15321,Gomeira,PORTUGUES,Goiás
15322,Pau de Tucano,PORTUGUES,São Paulo
15337,colherzinha,PORTUGUES,Piauí
15337,sarandi-de-tatu,PORTUGUES,
15341,cansa-cavalo,PORTUGUES,Bahia
15341,canudo,PORTUGUES,Bahia
15357,shaka pai,KAXINAWA,Acre
15381,chapéu-de-couro,PORTUGUES,sudeste
15381,golfe,PORTUGUES,nordeste
15382,chapéu-de-couro,PORTUGUES,sul; sudeste
15383,chapéu-de-couro,PORTUGUES,sul; sudeste
15384,chapéu-de-couro,PORTUGUES,sudeste
15384,Golfe,PORTUGUES,Nordeste
15387,Golfe,PORTUGUES,Nordeste
15387,lingua-de-vaca,PORTUGUES,sudeste
15388,chapéu-de-couro,PORTUGUES,sudeste
15388,Golfe,PORTUGUES,Nordeste
15407,caruru-vermelho; veludo,PORTUGUES,Sul
15408,caruru-de-espinho; caruru-bravo,PORTUGUES,Rio Grande do Sul
15408,mastruz,PORTUGUES,Acre
15409,caruru,PORTUGUES,Rio Grande do Sul
15411,Capotiraguá,PORTUGUES,Sul
15420,Nateira; ervaço,PORTUGUES,Paraíba; Piauí
15447,Cangussú-branco,PORTUGUES,
15450,Corango-de-juba,PORTUGUES,Sul
15450,Marcela-branca e marcela-do-campo,PORTUGUES,Centro-Oeste
15462,cajuaçu,PORTUGUES,Norte
15462,caju-açu,PORTUGUES,Norte
15462,caju-da-mata,PORTUGUES,Norte
15462,cajuí,PORTUGUES,Norte
15463,caju-do-cerrado,PORTUGUES,sudeste
15463,cajuzinho-do-cerrado,PORTUGUES,centro-oeste
15465,aroeira-mole,PORTUGUES,Nordeste
15465,paraíba,PORTUGUES,Nordeste
15466,arueira,PORTUGUES,Amazonas
15466,muiracatiara,PORTUGUES,Amazonas
15468,aroeira-branca,PORTUGUES,Sudeste/ Sul
15468,aroeira-brava,PORTUGUES,Sudeste/ Sul
15468,aroeira-miúda,PORTUGUES,Sudeste/ Sul
15468,aroeirinha,PORTUGUES,Sudeste/ Sul
15529,chicória,PORTUGUES,Amazonas
15529,chicória,PORTUGUES,Acre
15548,Pitiá,PORTUGUES,Ceará
15551,pereiro,PORTUGUES,
15554,guatambú-do-cerrado,PORTUGUES,
15554,pereiro-do-campo,PORTUGUES,
15558,mangaba,PORTUGUES,todo o Brasil
15559,Janaguba,PORTUGUES,Nordeste
15559,Sucuuba,PORTUGUES,Norte
15560,Banana de papagaio,PORTUGUES,Sudeste
15561,Janaguba,PORTUGUES,Nordeste
15561,Sucuuba,PORTUGUES,Norte
15562,Agoniada,PORTUGUES,Nordeste
15563,Pau de Leite,PORTUGUES,Centro-Oeste
15563,Tiborna do Cerrado,PORTUGUES,Centro-Oeste
15567,Sucuuba,PORTUGUES,Norte
15569,janaguba,PORTUGUES,Acre
15598,arrebenta-boi,PORTUGUES,
15598,fruta-do-sapo,PORTUGUES,
15603,catuaba,PORTUGUES,Ceará
15609,abiu bravo,PORTUGUES,Acre
15609,sanango,PORTUGUES,Acre
15610,grão de galo,PORTUGUES,Acre
